#{tijd} #Energiefout 
0	0
0.999999999999999	1.39641692957523e-15
2.00000000000011	2.09462539436284e-15
3.00000000000001	2.93247555210798e-15
3.99999999999989	1.67570031549027e-15
4.99999999999978	1.8153420084478e-15
5.99999999999966	1.8153420084478e-15
6.99999999999955	1.95498370140532e-15
7.99999999999943	1.53605862253275e-15
8.99999999999932	1.95498370140532e-15
9.99999999999921	2.65319216619293e-15
10.9999999999991	3.35140063098055e-15
11.999999999999	2.79283385915045e-15
12.9999999999989	1.8153420084478e-15
13.9999999999988	1.39641692957523e-16
14.9999999999986	1.39641692957523e-16
15.9999999999985	4.18925078872568e-16
16.9999999999984	0
17.9999999999983	2.79283385915045e-16
18.9999999999982	2.79283385915045e-16
19.9999999999981	1.67570031549027e-15
20.999999999998	1.53605862253275e-15
21.9999999999978	2.23426708732036e-15
22.9999999999977	2.65319216619293e-15
23.9999999999976	2.93247555210798e-15
24.9999999999975	2.79283385915045e-15
25.9999999999974	2.93247555210798e-15
26.9999999999973	2.09462539436284e-15
27.9999999999972	3.35140063098055e-15
28.999999999997	2.23426708732036e-15
29.9999999999969	1.67570031549027e-15
30.9999999999968	2.65319216619293e-15
31.9999999999967	2.93247555210798e-15
32.9999999999966	4.60817586759825e-15
33.9999999999965	4.46853417464073e-15
34.9999999999963	3.90996740281064e-15
35.9999999999962	3.35140063098055e-15
36.9999999999961	4.60817586759825e-15
37.999999999996	3.63068401689559e-15
38.9999999999959	2.65319216619293e-15
39.9999999999958	2.09462539436284e-15
40.9999999999957	2.51355047323541e-15
41.9999999999956	3.77032570985311e-15
42.9999999999954	4.18925078872568e-15
43.9999999999953	3.77032570985311e-15
44.9999999999952	3.90996740281064e-15
45.9999999999951	3.0721172450655e-15
46.999999999995	2.09462539436284e-15
47.9999999999949	2.79283385915045e-15
48.9999999999947	1.8153420084478e-15
49.9999999999946	2.09462539436284e-15
50.9999999999945	1.53605862253275e-15
51.9999999999944	1.8153420084478e-15
52.9999999999943	2.65319216619293e-15
53.9999999999942	2.93247555210798e-15
54.9999999999941	2.37390878027789e-15
55.999999999994	1.95498370140532e-15
56.9999999999938	1.53605862253275e-15
57.9999999999937	1.11713354366018e-15
58.9999999999936	1.67570031549027e-15
59.9999999999935	3.0721172450655e-15
60.9999999999934	1.39641692957523e-16
61.9999999999933	2.79283385915045e-16
62.9999999999931	5.58566771830091e-16
63.999999999993	1.53605862253275e-15
64.9999999999929	9.77491850702659e-16
65.9999999999928	1.11713354366018e-15
66.9999999999927	1.2567752366177e-15
67.9999999999926	4.18925078872568e-16
68.9999999999925	9.77491850702659e-16
69.9999999999924	9.77491850702659e-16
70.9999999999922	1.53605862253275e-15
71.9999999999921	2.51355047323541e-15
72.999999999992	3.21175893802302e-15
73.9999999999919	2.93247555210798e-15
74.9999999999918	4.04960909576816e-15
75.9999999999917	3.77032570985311e-15
76.9999999999915	3.49104232393807e-15
77.9999999999914	4.8874592535133e-15
78.9999999999913	4.8874592535133e-15
79.9999999999912	5.02710094647082e-15
80.9999999999911	4.60817586759825e-15
81.999999999991	4.3288924816832e-15
82.9999999999909	5.16674263942834e-15
83.9999999999908	6.00459279717348e-15
84.9999999999906	6.28387618308852e-15
85.9999999999905	6.56315956900357e-15
86.9999999999904	5.44602602534339e-15
87.9999999999903	5.72530941125843e-15
